transaction_id,transaction_timestamp,transaction_hour,transaction_day_of_week,amount,transaction_type,customer_id,customer_age,account_age_days,customer_region,income_level,transaction_velocity_1h,transaction_velocity_24h,avg_transaction_amount_7d,deviation_from_avg_amount,is_international,merchant_risk_score,device_type,is_new_device,previous_fraud_count,is_night_transaction,high_amount_flag,fraud,true_risk_score
TXN0000162,13/02/2024 21:52,21,Tuesday,50.62,online,CUST002818,18,4656,East,medium,2,2,121.96,-71.34,0,0.127,mobile,0,0,0,0,0,0.0034
TXN0000163,30/04/2024 11:15,11,Tuesday,29.71,online,CUST004000,56,1234,South,medium,1,3,108.08,-78.37,0,0.277,mobile,1,0,0,0,0,0.1461
TXN0000164,03/01/2024 18:37,18,Wednesday,47.14,POS,CUST002550,37,4940,Central,low,1,3,50.89,-3.75,0,0.373,desktop,1,0,0,0,0,0.2005
TXN0000165,07/06/2024 20:17,20,Friday,135.73,online,CUST003422,29,822,North,medium,0,4,21.42,114.31,1,0.314,desktop,1,0,0,0,0,0.3159
TXN0000166,13/04/2024 1:55,1,Saturday,203.6,POS,CUST001136,,1154,North,low,2,6,58.77,144.83,0,0.483,mobile,0,1,1,0,0,0.2494
TXN0000167,18/01/2024 15:32,15,Thursday,191.26,online,CUST004865,44,4686,East,medium,0,4,40.17,151.09,0,0.186,mobile,0,0,0,0,0,0.0172
TXN0000168,08/03/2024 11:42,11,Friday,40.59,transfer,CUST005760,41,4569,East,medium,2,4,20.33,20.26,0,0.675,desktop,0,0,0,0,0,0.0097
TXN0000169,08/06/2024 4:55,4,Saturday,104.05,online,CUST003973,41,2790,East,low,4,5,68.85,35.2,0,0.328,unknown,0,0,1,0,0,0.3716
TXN0000170,16/06/2024 17:01,17,Sunday,301.94,transfer,CUST003440,30,2466,North,medium,1,5,106.17,195.77,1,0.103,mobile,0,0,0,0,0,0.2011
TXN0000171,21/03/2024 16:38,16,Thursday,367.91,POS,CUST002525,30,1866,South,low,0,2,30.83,337.08,0,0.304,unknown,0,0,0,0,0,0.0482
TXN0000172,19/04/2024 13:16,13,Friday,354.24,ATM,CUST003553,38,4777,Central,low,1,8,99.44,254.8,0,0.148,mobile,0,0,0,0,0,0.03
TXN0000173,01/01/2024 5:21,5,Monday,101.67,POS,CUST004361,43,2325,North,high,2,5,23.06,78.61,0,0.201,mobile,0,0,1,0,0,0.1475
TXN0000174,06/02/2024 21:08,21,Tuesday,145.91,online,CUST002557,52,1368,West,medium,0,1,79.69,66.22,0,0.394,mobile,0,0,0,0,0,0.0042
TXN0000175,27/04/2024 3:42,3,Saturday,42.43,POS,CUST001291,32,1012,North,low,1,12,65.11,-22.68,0,0.294,desktop,1,0,1,0,0,0.3149
TXN0000176,28/02/2024 6:36,6,Wednesday,240.42,online,CUST005393,20,3669,South,low,3,9,36.24,204.18,0,0.154,desktop,0,0,0,0,0,0.0445
TXN0000177,22/05/2024 10:43,10,Wednesday,280.79,online,CUST002393,31,3946,Central,low,0,4,52.06,228.73,0,0.118,desktop,0,0,0,0,0,0.0312
TXN0000178,08/06/2024 3:24,3,Saturday,123.28,transfer,CUST001842,40,4735,North,medium,1,5,90.03,33.25,0,0.185,mobile,0,0,1,0,0,0.1828
TXN0000179,26/03/2024 21:39,21,Tuesday,225.95,POS,CUST001423,27,2822,North,medium,2,6,48.93,177.02,0,0.426,mobile,0,0,0,0,0,0.003
TXN0000180,09/01/2024 6:31,6,Tuesday,255.33,transfer,CUST004923,25,2816,East,medium,1,4,114.46,140.87,0,0.38,mobile,1,0,0,0,0,0.1702
TXN0000181,21/02/2024 21:26,21,Wednesday,151.24,online,CUST005232,50,1679,Central,medium,1,6,55.15,96.09,0,0.353,mobile,0,1,0,0,0,0.0929
TXN0000182,22/06/2024 13:44,13,Saturday,62.88,POS,CUST005502,41,4534,Central,low,2,5,44.2,18.68,0,0.24,mobile,1,0,0,0,0,0.1349
TXN0000183,15/05/2024 1:42,1,Wednesday,64.65,online,CUST005184,40,2206,Central,medium,3,6,137.8,-73.15,0,0.564,mobile,0,0,1,0,0,0.1967
TXN0000184,26/02/2024 6:37,6,Monday,117.09,POS,CUST003352,18,117,West,high,3,5,63.5,53.59,0,0.14,mobile,1,0,0,0,0,0.1599
TXN0000185,06/03/2024 17:00,17,Wednesday,335.12,POS,CUST001564,18,2220,West,medium,1,7,229.21,105.91,0,0.104,desktop,0,0,0,0,0,0.0457
TXN0000186,16/04/2024 5:00,5,Tuesday,37.25,POS,CUST002392,36,4382,Central,medium,0,4,42.43,-5.18,1,0.487,mobile,0,0,1,0,0,0.4127
TXN0000187,01/04/2024 22:55,22,Monday,64.73,online,CUST000908,33,4532,West,high,1,7,64.69,0.04,0,0.274,mobile,0,0,0,0,0,0.0334
TXN0000188,21/04/2024 4:04,4,Sunday,97.47,online,CUST004326,41,3112,Central,medium,3,7,15.06,82.41,0,,desktop,0,0,1,0,0,0.1588
TXN0000189,22/06/2024 10:44,10,Saturday,81.24,online,CUST000778,33,3535,Central,low,4,8,85.67,-4.43,0,0.139,mobile,0,0,0,0,0,0.2261
TXN0000190,02/06/2024 7:51,7,Sunday,74.61,ATM,CUST004304,27,3042,Central,low,2,8,87.38,-12.77,0,0.194,mobile,0,0,0,0,0,0.0578
TXN0000191,01/06/2024 12:32,12,Saturday,65.74,online,CUST002729,32,3160,North,low,1,6,67.11,-1.37,0,0.065,desktop,0,0,0,0,0,0
TXN0000192,14/01/2024 3:12,3,Sunday,312.8,POS,CUST004570,19,2600,North,medium,1,6,118.69,194.11,0,0.571,mobile,0,0,1,0,0,0.1677
TXN0000193,17/05/2024 12:09,12,Friday,164.93,ATM,CUST005210,18,101,North,medium,2,1,35.1,129.83,0,0.44,mobile,0,0,0,0,0,0
TXN0000194,04/02/2024 10:16,10,Sunday,284.59,ATM,CUST002039,34,697,East,high,2,3,226.06,58.53,0,0.269,mobile,0,0,0,0,0,0
TXN0000195,03/02/2024 18:00,18,Saturday,122.72,online,CUST002866,39,2679,East,low,1,4,53.31,69.41,0,0.698,desktop,0,0,0,0,0,0
TXN0000196,03/02/2024 7:48,7,Saturday,546.24,POS,CUST005651,60,2470,East,low,1,6,362.61,183.63,0,0.261,mobile,1,0,0,1,0,0.3669
TXN0000197,20/01/2024 0:26,0,Saturday,161.12,online,CUST004274,31,1915,East,low,0,6,27.55,133.57,0,0.141,unknown,0,1,1,0,0,0.2708
TXN0000198,03/02/2024 9:03,9,Saturday,53.39,online,CUST005184,60,3961,West,low,0,13,24.67,28.72,0,0.26,mobile,0,0,0,0,0,0
TXN0000199,24/03/2024 22:50,22,Sunday,33.44,POS,CUST005593,48,4120,North,low,1,4,186.51,-153.07,0,0.337,desktop,1,1,0,0,0,0.2643
TXN0000200,17/01/2024 16:45,16,Wednesday,35.08,ATM,CUST001473,33,4506,East,medium,1,8,153.86,-118.78,0,0.142,mobile,0,0,0,0,0,0
TXN0000201,15/01/2024 6:37,6,Monday,88.97,online,CUST001499,26,4053,South,low,1,7,,-43.94,0,0.409,desktop,0,0,0,0,0,0.0133
TXN0000202,26/06/2024 18:48,18,Wednesday,147.3,online,CUST002520,43,2358,Central,high,1,6,31.81,115.49,0,0.424,mobile,0,0,0,0,0,0
TXN0000203,04/05/2024 14:06,14,Saturday,140.8,POS,CUST001291,18,1667,North,low,2,4,23.65,117.15,0,0.128,mobile,0,0,0,0,0,0.0339
TXN0000204,07/02/2024 5:58,5,Wednesday,86.92,online,CUST003209,41,4257,West,low,1,8,,34.18,0,0.254,mobile,1,0,1,0,0,0.3795
TXN0000205,09/02/2024 3:45,3,Friday,31.9,POS,CUST003525,34,3826,Central,low,3,6,226.39,-194.49,0,0.148,mobile,0,0,1,0,0,0.191
TXN0000206,16/04/2024 2:38,2,Tuesday,58.56,POS,CUST003468,46,2634,South,high,0,4,35.52,23.04,0,0.236,desktop,0,0,1,0,0,0.1548
TXN0000207,27/04/2024 11:18,11,Saturday,197,POS,CUST000327,51,3956,West,medium,0,7,58.27,138.73,0,0.259,desktop,0,0,0,0,0,0
TXN0000208,01/03/2024 2:48,2,Friday,52.31,online,CUST003787,27,2992,East,low,0,4,29.82,22.49,0,0.219,desktop,0,0,1,0,0,0.2011
TXN0000209,09/04/2024 11:03,11,Tuesday,45.9,ATM,CUST005105,43,953,South,high,0,5,62.03,-16.13,0,0.136,desktop,0,0,0,0,0,0.0056
TXN0000210,13/01/2024 18:18,18,Saturday,118.21,ATM,CUST001541,33,1400,South,high,0,1,51.35,66.86,0,0.784,mobile,1,0,0,0,0,0.3929
TXN0000211,13/06/2024 7:40,7,Thursday,20.41,POS,CUST005264,35,1998,Central,medium,1,5,99.86,-79.45,0,0.388,mobile,1,0,0,0,0,0.1253
TXN0000212,29/01/2024 18:20,18,Monday,714.19,POS,CUST005163,57,751,North,medium,3,4,36.36,677.83,0,0.399,mobile,0,0,0,1,0,0.4598
TXN0000213,05/06/2024 4:41,4,Wednesday,68.5,POS,CUST000115,39,3146,North,low,1,6,32.21,36.29,0,0.178,mobile,0,0,1,0,0,0.2137
TXN0000214,13/04/2024 10:50,10,Saturday,85.17,transfer,CUST005973,54,1285,North,medium,0,3,124.36,-39.19,0,0.075,mobile,0,0,0,0,0,0.0159
TXN0000215,17/06/2024 6:19,6,Monday,36.86,POS,CUST000379,50,4728,Central,low,2,7,67.96,-31.1,0,0.377,mobile,0,0,0,0,0,0.0259
TXN0000216,04/03/2024 15:13,15,Monday,49.74,online,CUST005663,37,1644,North,high,0,5,57.14,-7.4,1,0.457,mobile,0,0,0,0,0,0.2324
TXN0000217,26/04/2024 17:11,17,Friday,216.18,transfer,CUST000137,54,539,West,high,0,8,34.42,181.76,0,0.665,mobile,0,0,0,0,0,0.0154
TXN0000218,03/02/2024 6:05,6,Saturday,163.77,online,CUST005548,42,3927,East,low,3,3,118.98,44.79,0,0.507,desktop,0,0,0,0,0,0.0078
TXN0000219,24/01/2024 18:20,18,Wednesday,27.02,online,CUST003295,58,2291,Central,medium,2,3,141.91,-114.89,0,0.233,mobile,0,0,0,0,0,0.0235
TXN0000220,16/02/2024 0:59,0,Friday,194.04,POS,CUST005368,25,2616,West,medium,2,2,17.06,176.98,0,0.34,desktop,0,1,1,0,0,0.2761
TXN0000221,13/05/2024 3:45,3,Monday,34.96,online,CUST005250,34,412,South,high,1,5,35.96,-1,0,0.023,mobile,1,0,1,0,0,0.2844
TXN0000222,19/02/2024 14:15,14,Monday,17.77,transfer,CUST000535,,3283,West,low,1,10,85.03,-67.26,0,0.083,mobile,0,0,0,0,0,0.0256
TXN0000223,04/05/2024 22:01,22,Saturday,42.17,POS,CUST005174,31,4495,East,medium,1,3,136.39,-94.22,0,0.362,mobile,0,0,0,0,0,0
TXN0000224,01/01/2024 20:30,20,Monday,615.8,online,CUST000129,36,3161,West,medium,0,3,231.71,384.09,0,,desktop,1,1,0,1,0,0.4995
TXN0000225,11/03/2024 16:56,16,Monday,102.87,transfer,CUST002776,48,1316,West,low,0,1,61.88,40.99,0,,desktop,0,0,0,0,0,0.006
TXN0000226,03/02/2024 0:55,0,Saturday,231.9,online,CUST002699,25,244,South,low,2,4,56.36,175.54,0,0.305,desktop,0,0,1,0,0,0.2459
TXN0000227,27/04/2024 0:31,0,Saturday,98.9,online,CUST002071,31,4753,East,high,3,7,134.43,-35.53,0,,mobile,0,0,1,0,0,0.1593
TXN0000228,22/05/2024 13:21,13,Wednesday,111.25,POS,CUST000612,30,3376,North,low,1,3,104.67,6.58,0,0.173,mobile,0,0,0,0,0,0.0001
TXN0000229,14/01/2024 3:47,3,Sunday,100.79,ATM,CUST003858,47,647,North,medium,2,0,60.42,40.37,0,0.137,unknown,0,0,1,0,0,0.1612
TXN0000230,06/01/2024 16:49,16,Saturday,251.61,online,CUST001657,43,1648,East,low,1,7,58.87,192.74,0,0.191,mobile,1,1,0,0,0,0.3197
TXN0000231,03/05/2024 2:00,2,Friday,45.03,online,CUST001904,30,3619,South,medium,0,6,47.88,-2.85,0,0.152,mobile,0,0,1,0,0,0.1712
TXN0000232,28/06/2024 17:18,17,Friday,93.55,POS,CUST004568,40,3247,East,medium,1,2,48.42,45.13,0,0.077,mobile,0,0,0,0,0,0.0175
TXN0000233,14/01/2024 15:51,15,Sunday,110.15,POS,CUST001038,29,4333,West,medium,3,6,79.13,31.02,1,0.186,mobile,0,0,0,0,0,0.1689
TXN0000234,25/05/2024 4:53,4,Saturday,125.53,transfer,CUST003210,18,3118,South,medium,1,3,40.34,85.19,0,0.101,mobile,0,0,1,0,0,0.1856
TXN0000235,15/06/2024 19:45,19,Saturday,211.6,online,CUST005438,34,3817,Central,medium,1,4,38.09,173.51,0,0.077,unknown,0,0,0,0,0,0.023
TXN0000236,08/01/2024 12:02,12,Monday,34.71,POS,CUST004724,51,2309,West,low,1,9,72.21,-37.5,0,0.149,desktop,0,0,0,0,0,0
TXN0000237,05/03/2024 23:01,23,Tuesday,135.02,POS,CUST003346,22,46,Central,medium,0,5,125.14,9.88,0,0.172,desktop,0,1,1,0,0,0.2882
TXN0000238,10/01/2024 8:02,8,Wednesday,274.51,POS,CUST001951,34,4325,Central,high,3,7,120.1,154.41,0,0.355,mobile,0,0,0,0,0,0.025
TXN0000239,08/02/2024 20:34,20,Thursday,233.8,POS,CUST005971,40,3623,East,high,0,8,43.8,190,0,0.248,mobile,0,0,0,0,0,0.0305
TXN0000240,22/01/2024 4:30,4,Monday,14.27,online,CUST000004,,1186,Central,high,1,4,44.32,-30.05,0,0.238,mobile,0,0,1,0,0,0.1989
TXN0000241,25/06/2024 17:49,17,Tuesday,48.69,online,CUST001913,51,2780,North,medium,0,2,219.64,-170.95,0,0.57,desktop,0,0,0,0,0,0.0259
TXN0000242,13/06/2024 22:17,22,Thursday,137.96,POS,CUST002476,27,1580,West,medium,2,2,20.12,117.84,0,0.169,unknown,0,0,0,0,0,0
TXN0000243,21/02/2024 20:19,20,Wednesday,231.61,online,CUST004784,18,4624,East,medium,3,4,71.45,160.16,0,0.078,desktop,0,0,0,0,0,0
TXN0000244,27/01/2024 16:18,16,Saturday,55.78,POS,CUST001846,25,4164,East,medium,2,9,51.35,4.43,0,0.239,desktop,0,0,0,0,0,0.0211
TXN0000245,22/02/2024 22:51,22,Thursday,54,online,CUST001442,32,2115,Central,low,2,3,94.37,-40.37,0,0.538,desktop,0,0,0,0,0,0
TXN0000246,03/06/2024 1:50,1,Monday,166.49,POS,CUST000281,26,3963,North,low,0,3,188.05,-21.56,0,0.263,mobile,0,0,1,0,0,0.1549
TXN0000247,09/04/2024 12:06,12,Tuesday,15.45,POS,CUST002574,32,3737,East,low,1,3,144.12,-128.67,0,0.232,unknown,0,0,0,0,0,0
TXN0000248,15/06/2024 17:59,17,Saturday,2.65,POS,CUST002800,49,2163,East,low,2,7,76.75,-74.1,0,0.473,mobile,0,0,0,0,0,0.0297
TXN0000249,26/04/2024 16:09,16,Friday,132.59,POS,CUST003571,29,1227,West,low,1,1,54.8,77.79,0,0.203,mobile,0,0,0,0,0,0
TXN0000250,27/05/2024 4:01,4,Monday,94.04,online,CUST000556,40,2485,Central,medium,0,4,85.17,8.87,0,0.084,desktop,0,0,1,0,0,0.2223
TXN0000251,14/01/2024 4:46,4,Sunday,55.12,POS,CUST003080,41,2093,North,medium,0,8,66.79,-11.67,0,0.23,mobile,0,0,1,0,1,0.1446
TXN0000252,13/04/2024 14:27,14,Saturday,86.25,transfer,CUST000667,44,350,East,medium,2,1,80.18,6.07,0,0.282,mobile,0,0,0,0,0,0.0136
TXN0000253,06/05/2024 7:39,7,Monday,62.54,POS,CUST002908,44,1148,North,low,1,4,24.29,38.25,0,0.572,mobile,0,0,0,0,0,0.0557
TXN0000254,24/03/2024 11:38,11,Sunday,46.6,POS,CUST003309,30,672,North,low,2,7,71.31,-24.71,0,0.404,mobile,0,0,0,0,0,0
TXN0000255,30/04/2024 22:52,22,Tuesday,33.54,online,CUST001200,19,4035,Central,medium,3,7,414.01,-380.47,1,0.526,unknown,0,0,0,0,0,0.2189
TXN0000256,09/03/2024 6:16,6,Saturday,29.26,online,CUST004290,31,958,North,medium,1,7,111.71,-82.45,0,0.194,mobile,0,0,0,0,0,0
TXN0000257,04/06/2024 8:11,8,Tuesday,469.26,online,CUST004594,34,2574,West,low,0,12,265.09,204.17,0,0.444,desktop,0,0,0,0,0,0.0084
TXN0000258,06/03/2024 8:10,8,Wednesday,418.84,POS,CUST002208,32,1873,North,medium,2,4,10.47,408.37,0,0.07,mobile,0,0,0,0,0,0.2054
TXN0000259,22/03/2024 16:35,16,Friday,162.08,online,CUST005673,37,714,Central,low,3,4,25.57,136.51,0,0.186,mobile,0,0,0,0,0,0.0024
TXN0000260,12/06/2024 22:37,22,Wednesday,124.71,transfer,CUST001653,29,2990,South,high,2,5,17.74,106.97,1,0.217,mobile,1,0,0,0,0,0.3831
TXN0000261,03/02/2024 3:38,3,Saturday,530.08,online,CUST004114,51,1485,Central,low,0,2,30.17,499.91,0,0.184,desktop,0,0,1,1,0,0.6245
TXN0000262,22/06/2024 19:38,19,Saturday,51.24,online,CUST005997,34,4431,North,low,3,4,56.83,-5.59,0,0.13,desktop,0,0,0,0,0,0.063
TXN0000263,04/05/2024 13:47,13,Saturday,112.96,transfer,CUST002269,52,1573,Central,medium,0,2,32.11,80.85,0,0.238,mobile,1,0,0,0,0,0.2
TXN0000264,02/06/2024 21:11,21,Sunday,116.08,POS,CUST000423,39,2393,South,medium,2,7,43.98,72.1,0,0.051,mobile,0,0,0,0,0,0.0318
TXN0000265,02/06/2024 19:05,19,Sunday,36.98,online,CUST000838,44,3411,East,medium,1,5,50.9,-13.92,0,0.191,desktop,0,0,0,0,0,0.0198
TXN0000266,28/02/2024 20:43,20,Wednesday,91.97,transfer,CUST005530,,672,North,low,0,4,27.96,64.01,0,0.337,mobile,1,0,0,0,0,0.145
TXN0000267,28/05/2024 5:13,5,Tuesday,18.58,online,CUST004960,42,2611,South,high,3,7,209.72,-191.14,0,0.169,desktop,1,0,1,0,0,0.3182
TXN0000268,04/01/2024 6:38,6,Thursday,107.87,POS,CUST002188,58,4150,East,low,0,3,276.59,-168.72,0,0.241,desktop,0,0,0,0,0,0.0198
TXN0000269,09/04/2024 4:43,4,Tuesday,43.85,online,CUST004769,37,2314,North,low,1,8,87.86,-44.01,1,0.19,unknown,0,0,1,0,0,0.3698
TXN0000270,29/02/2024 21:55,21,Thursday,197.7,online,CUST000721,22,2565,North,medium,1,9,115.74,81.96,0,,mobile,1,0,0,0,0,0.1278
TXN0000271,05/04/2024 0:03,0,Friday,252.51,online,CUST004819,33,351,Central,low,0,6,62.36,190.15,0,0.335,mobile,0,0,1,0,0,0.1831
TXN0000272,08/01/2024 14:38,14,Monday,17.36,POS,CUST000311,58,2898,Central,low,2,2,95.51,-78.15,0,0.338,unknown,0,0,0,0,0,0.0425
TXN0000273,08/05/2024 22:45,22,Wednesday,29.37,POS,CUST002535,41,3576,Central,medium,0,8,69.59,-40.22,0,0.325,mobile,0,0,0,0,0,0.0134
TXN0000274,11/02/2024 21:47,21,Sunday,36.03,online,CUST004680,37,702,South,high,2,3,60.76,-24.73,0,0.239,mobile,0,1,0,0,0,0.1226
TXN0000275,07/05/2024 15:18,15,Tuesday,32.04,POS,CUST004615,45,894,North,low,0,2,62.12,-30.08,0,0.042,mobile,0,0,0,0,0,0
TXN0000276,11/02/2024 13:04,13,Sunday,182.43,transfer,CUST000828,18,4797,West,medium,1,8,258.89,-76.46,0,0.077,mobile,0,0,0,0,0,0.0121
TXN0000277,07/01/2024 14:48,14,Sunday,185.83,POS,CUST002502,50,338,West,low,3,4,103.07,82.76,0,0.293,mobile,0,0,0,0,0,0
TXN0000278,11/04/2024 15:51,15,Thursday,28.4,POS,CUST003546,45,852,South,low,0,5,102.47,-74.07,0,0.088,mobile,1,0,0,0,0,0.1982
TXN0000279,18/01/2024 15:51,15,Thursday,118.35,POS,CUST001089,43,2988,East,medium,2,4,38.36,79.99,0,0.378,mobile,0,0,0,0,0,0.0054
TXN0000280,12/01/2024 19:16,19,Friday,60.08,transfer,CUST003314,62,2557,South,low,0,5,92.21,-32.13,0,0.337,mobile,0,0,0,0,0,0.0124
TXN0000281,14/03/2024 3:48,3,Thursday,17.57,POS,CUST002255,58,4496,East,medium,2,5,104.78,-87.21,0,0.23,desktop,1,0,1,0,0,0.3334
TXN0000282,19/05/2024 14:29,14,Sunday,44.8,POS,CUST000080,41,1073,North,low,0,3,52.3,-7.5,0,0.377,mobile,0,1,0,0,0,0.1495
TXN0000283,09/02/2024 4:32,4,Friday,80.78,POS,CUST005842,18,3258,South,medium,2,8,266.45,-185.67,0,0.2,mobile,1,0,1,0,0,0.3264
TXN0000284,08/04/2024 8:24,8,Monday,167.6,POS,CUST000772,37,4132,North,medium,3,5,102.41,65.19,0,0.184,mobile,1,0,0,0,0,0.1408
TXN0000285,19/01/2024 21:16,21,Friday,252.47,online,CUST005436,61,1186,North,low,2,2,26.95,225.52,1,0.211,mobile,0,0,0,0,0,0.2345
TXN0000286,11/04/2024 10:17,10,Thursday,61.44,POS,CUST002431,46,3435,North,medium,3,2,86.32,-24.88,0,0.017,desktop,1,0,0,0,0,0.2063
TXN0000287,06/06/2024 6:58,6,Thursday,110.62,POS,CUST003155,39,4971,Central,low,2,8,56.25,54.37,0,0.415,desktop,0,0,0,0,0,0
TXN0000288,13/02/2024 8:37,8,Tuesday,266.64,POS,CUST000152,39,2153,West,high,1,7,54.52,212.12,0,0.084,mobile,1,0,0,0,0,0.1169
TXN0000289,15/06/2024 20:49,20,Saturday,1343.79,online,CUST005575,33,434,West,medium,2,10,30.28,1313.51,0,0.64,desktop,1,0,0,1,0,0.5792
TXN0000290,20/05/2024 3:17,3,Monday,748.74,online,CUST002597,45,2776,East,low,1,3,207.06,541.68,0,0.566,unknown,0,0,1,1,0,0.576
TXN0000291,15/06/2024 20:12,20,Saturday,298.91,online,CUST000450,26,1316,North,low,0,5,123.88,175.03,0,0.522,mobile,0,0,0,0,0,0
TXN0000292,01/05/2024 20:57,20,Wednesday,212,POS,CUST001851,27,554,Central,low,1,3,177.33,34.67,0,0.408,mobile,0,0,0,0,0,0
TXN0000293,30/03/2024 0:47,0,Saturday,36.96,POS,CUST004532,41,1158,South,medium,0,8,39.87,-2.91,1,0.391,mobile,0,0,1,0,0,0.4467
TXN0000294,16/06/2024 6:51,6,Sunday,22.13,online,CUST003389,29,1697,East,low,2,2,79.64,-57.51,0,0.432,mobile,0,0,0,0,0,0
TXN0000295,20/05/2024 11:08,11,Monday,74.83,online,CUST002320,48,133,South,medium,2,5,59.79,15.04,0,0.323,desktop,0,0,0,0,0,0.0312
TXN0000296,24/02/2024 6:26,6,Saturday,23.88,online,CUST002857,38,3851,East,low,1,3,119.84,-95.96,0,0.102,mobile,0,0,0,0,0,0.0515
TXN0000297,12/05/2024 23:38,23,Sunday,302.88,online,CUST001381,18,2463,South,low,1,4,61.38,241.5,0,0.098,mobile,0,0,1,0,0,0.1525
TXN0000298,30/01/2024 16:04,16,Tuesday,25.34,POS,CUST005533,32,3619,North,medium,0,2,117.4,-92.06,0,0.602,unknown,0,0,0,0,0,0.0191
TXN0000299,06/05/2024 9:39,9,Monday,42.1,transfer,CUST001109,34,3942,North,low,1,4,225.72,-183.62,1,0.438,mobile,0,0,0,0,0,0.2671
TXN0000300,12/05/2024 5:04,5,Sunday,20.44,online,CUST005989,,980,South,medium,2,4,74.49,-54.05,0,0.759,mobile,0,0,1,0,0,0.3999
TXN0000301,03/02/2024 22:59,22,Saturday,1851.01,POS,CUST003199,29,3039,South,medium,2,4,73.36,1777.65,0,0.429,mobile,0,0,0,1,0,0.3708
TXN0000302,07/06/2024 9:59,9,Friday,13.39,POS,CUST004378,18,403,North,low,2,6,76.7,-63.31,0,0.128,mobile,0,0,0,0,0,0.0484
TXN0000303,12/01/2024 21:15,21,Friday,21.6,transfer,CUST004351,29,1438,Central,high,4,4,78.85,-57.25,0,0.052,mobile,1,1,0,0,0,0.4409
TXN0000304,22/04/2024 3:03,3,Monday,86.84,online,CUST002519,57,4525,South,low,2,5,354.63,-267.79,0,0.166,mobile,0,0,1,0,0,0.1879
TXN0000305,29/03/2024 9:06,9,Friday,23.61,online,CUST000053,36,1833,Central,low,2,4,67.69,-44.08,0,0.275,desktop,0,1,0,0,0,0.1116
TXN0000306,06/02/2024 11:17,11,Tuesday,239.7,online,CUST000007,32,3077,East,low,1,6,76.93,162.77,0,0.226,unknown,0,0,0,0,0,0.0299
TXN0000307,27/06/2024 16:49,16,Thursday,15.23,transfer,CUST002746,18,1302,West,medium,0,8,346.3,-331.07,0,0.173,mobile,1,0,0,0,0,0.2137
TXN0000308,27/04/2024 5:11,5,Saturday,2.33,POS,CUST000212,58,4968,Central,low,1,5,245.4,-243.07,0,0.253,mobile,0,0,1,0,0,0.1884
TXN0000309,10/04/2024 20:37,20,Wednesday,465.36,POS,CUST002245,24,1058,East,medium,0,4,38.45,426.91,0,,mobile,0,0,0,0,0,0.2436
TXN0000310,09/01/2024 23:53,23,Tuesday,48.75,transfer,CUST004228,47,2125,East,medium,1,4,44.03,4.72,0,0.355,mobile,1,1,1,0,0,0.4731
TXN0000311,26/05/2024 18:25,18,Sunday,15.59,online,CUST002829,30,4127,South,low,2,8,68.73,-53.14,1,0.076,mobile,0,0,0,0,0,0.2187
TXN0000312,19/02/2024 4:42,4,Monday,8.01,online,CUST003486,35,357,East,high,1,6,368.82,-360.81,0,0.432,desktop,0,1,1,0,0,0.299
TXN0000313,15/02/2024 15:30,15,Thursday,212.38,online,CUST001069,62,4981,East,low,2,4,133.32,79.06,0,0.344,unknown,1,0,0,0,0,0.1286
TXN0000314,27/04/2024 13:01,13,Saturday,21.11,POS,CUST004319,38,132,North,medium,4,4,123.51,-102.4,0,0.321,mobile,0,0,0,0,0,0.1861
TXN0000315,30/05/2024 1:14,1,Thursday,89.99,transfer,CUST004033,50,2493,East,medium,0,13,29.89,60.1,0,0.176,mobile,0,0,1,0,0,0.192
TXN0000316,07/03/2024 5:28,5,Thursday,49.34,online,CUST001092,43,2317,South,high,2,2,63.79,-14.45,0,0.382,mobile,0,0,1,0,0,0.188
TXN0000317,12/04/2024 22:13,22,Friday,156.57,online,CUST005688,50,348,North,medium,1,9,82.65,73.92,0,0.084,mobile,0,0,0,0,0,0.0107
TXN0000318,01/03/2024 10:08,10,Friday,702.27,online,CUST002798,45,3220,West,low,1,2,57.77,644.5,0,0.465,mobile,0,0,0,1,0,0.4002
TXN0000319,13/01/2024 6:49,6,Saturday,80.7,ATM,CUST000909,32,1314,Central,low,2,2,117.74,-37.04,0,0.053,desktop,0,0,0,0,0,0.0466
TXN0000320,08/05/2024 5:55,5,Wednesday,44.13,transfer,CUST002642,30,1745,North,low,1,1,203.44,-159.31,0,0.186,desktop,0,0,1,0,0,0.2081
TXN0000321,16/06/2024 12:19,12,Sunday,365.31,online,CUST004276,49,1016,West,medium,0,5,113.71,251.6,0,0.393,mobile,0,0,0,0,0,0.0384
TXN0000322,01/03/2024 21:07,21,Friday,97.54,POS,CUST000770,38,2836,North,medium,1,5,74.93,22.61,0,0.603,mobile,1,0,0,0,0,0.1245
TXN0000323,17/02/2024 20:49,20,Saturday,706.31,online,CUST004046,39,1780,East,medium,4,2,56.95,649.36,0,0.268,desktop,1,1,0,1,0,0.7947
TXN0000324,28/03/2024 2:47,2,Thursday,21.12,online,CUST000167,18,466,West,low,1,7,40.19,-19.07,0,0.132,mobile,0,0,1,0,0,0.2044
TXN0000325,05/05/2024 11:18,11,Sunday,90.59,POS,CUST000563,24,3035,East,low,2,4,125.96,-35.37,0,0.086,desktop,1,0,0,0,0,0.1367
